dataset_id,contrast,lineage,source_state,program_id,score_method,cell_gate,analysis_tier,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,effect_status
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_24,RAM2019_MAC_SIG_E_TMO,standardized_mean,20,sensitivity,6,4,0.01711737640382996,0.23047744878952875,0.2133600723856988,0.45690946716069447,0.42177354004654627,0.5470812538546351,-0.6505057175085385,1.4940527976016311,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_24,RAM2019_MAC_SIG_F_CDC1,singscore,30,primary,6,4,0.4857262363839245,0.5059837368816282,0.02025750049770375,0.058018774751137446,0.3153651090050589,0.5786323965331371,-0.81875438819989,1.4494846062100077,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_24,RAM2019_MAC_SIG_F_CDC1,singscore,20,sensitivity,6,4,0.4857262363839245,0.5059837368816282,0.02025750049770375,0.058018774751137446,0.3153651090050589,0.5786323965331371,-0.81875438819989,1.4494846062100077,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_24,RAM2019_MAC_SIG_F_CDC1,standardized_mean,30,primary,6,4,0.1309661572375158,0.25950708775544207,0.12854093051792626,0.18863886708041896,0.615469587079312,0.5456596154453435,-0.45402325919356123,1.6849624333521853,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_24,RAM2019_MAC_SIG_F_CDC1,standardized_mean,20,sensitivity,6,4,0.1309661572375158,0.25950708775544207,0.12854093051792626,0.18863886708041896,0.615469587079312,0.5456596154453435,-0.45402325919356123,1.6849624333521853,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_A_SAM,singscore,30,primary,5,3,0.3361395557023031,0.40217154920931436,0.06603199350701128,0.056586172181195084,1.0147200733925448,0.9455206273730036,-0.8385003562585422,2.8679405030436316,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_A_SAM,singscore,20,sensitivity,6,3,0.3160430731399974,0.40217154920931436,0.08612847606931695,0.06689867352307713,1.144397061453528,0.8557945897775389,-0.5329603345104481,2.821754457417504,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_A_SAM,standardized_mean,30,primary,5,3,-0.25175082878750016,-0.019591811030548554,0.2321590177569516,0.13654571714630842,1.4784601887502933,1.0479052519433514,-0.5754341050586755,3.532354482559262,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_A_SAM,standardized_mean,20,sensitivity,6,3,-0.3297157862817302,-0.019591811030548554,0.3101239752511816,0.2050172240632866,1.344598030913408,0.8025587195972026,-0.2284170594971091,2.9176131213239254,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_B_SAM,singscore,30,primary,5,3,0.5951540478006448,0.513770818689837,-0.08138322911080786,0.07333976284986253,-0.9649339262061525,0.7354599443653811,-2.4064354171622995,0.4765675647499945,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_B_SAM,singscore,20,sensitivity,6,3,0.5793680347698024,0.513770818689837,-0.06559721607996538,0.07535465774924617,-0.773789414710839,0.7117057566156837,-2.168732697677579,0.6211538682559011,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_B_SAM,standardized_mean,30,primary,5,3,0.040125138105047385,-0.128220304344692,-0.1683454424497394,0.2144768294504369,-0.6825321953692502,0.7603135062202367,-2.172746667560914,0.8076822768224137,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_B_SAM,standardized_mean,20,sensitivity,6,3,-0.0287300330900144,-0.128220304344692,-0.0994902712546776,0.24443313436711034,-0.3617995444840313,0.6975776112653099,-1.7290516625640389,1.005452573595976,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_C_KC,singscore,30,primary,5,3,0.8233239133593813,0.7468685449668196,-0.07645536839256162,0.04338529981030501,-1.5323837642633706,0.7328683474634723,-2.9688057252917766,-0.09596180323496495,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_C_KC,singscore,20,sensitivity,6,3,0.8152698895138243,0.7468685449668196,-0.06840134454700464,0.04349010468884073,-1.3980466496438255,0.7187032336479154,-2.80670498759374,0.010611688306088718,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_C_KC,standardized_mean,30,primary,5,3,0.3078828744323395,0.1319804016555932,-0.17590247277674634,0.1985822318569782,-0.7702535647295095,0.5968864991545451,-1.9401511030724177,0.39964397361339876,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_C_KC,standardized_mean,20,sensitivity,6,3,0.275943211075618,0.1319804016555932,-0.1439628094200248,0.19538009831242606,-0.6549640562779371,0.5560153672803536,-1.7447541761474301,0.43482606359155596,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_D_TMO,singscore,30,primary,5,3,0.2518073979499458,0.1807453476128742,-0.07106205033707158,0.03600376653277086,-1.7162950768882193,0.7078194453146829,-3.103621189704998,-0.32896896407144083,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_D_TMO,singscore,20,sensitivity,6,3,0.23818837378295063,0.1807453476128742,-0.05744302617007643,0.04365769741509111,-1.1695639195365486,0.6279461058385536,-2.4003382869801135,0.06121044790701635,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_D_TMO,standardized_mean,30,primary,5,3,0.08256782883608951,-0.1902292882515566,-0.2727971170876461,0.10551393952011784,-2.2481852682489545,0.7975240121527679,-3.8113323320683796,-0.6850382044295293,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_D_TMO,standardized_mean,20,sensitivity,6,3,0.017913621042571527,-0.1902292882515566,-0.20814290929412813,0.16570375724706193,-1.116546314014487,0.6232992445865073,-2.3382128334040413,0.1051202053750675,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_E_TMO,singscore,30,primary,5,3,0.5824594259747851,0.5411249990702768,-0.04133442690450828,0.06699547496655522,-0.5364986207636679,0.7255719033072283,-1.9586195512458353,0.8856223097184994,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_E_TMO,singscore,20,sensitivity,6,3,0.5713670730080797,0.5411249990702768,-0.03024207393780287,0.06614007951321982,-0.4064380281686263,0.7161769355873998,-1.81014482191993,0.9972687655826774,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_E_TMO,standardized_mean,30,primary,5,3,-0.025753095501603172,-0.17450907737201027,-0.1487559818704071,0.2949246492490099,-0.4385968688706738,0.7469756525790631,-1.9026691479256375,1.0254754101842898,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_E_TMO,standardized_mean,20,sensitivity,6,3,-0.08605801542738634,-0.17450907737201027,-0.08845106194462393,0.3002341451566386,-0.2618728330582774,0.7287911885943599,-1.6903035627032226,1.1665578965866679,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_F_CDC1,singscore,30,primary,5,3,0.41388330766544784,0.3909269155080916,-0.02295639215735623,0.0701091484186358,-0.2847286065669193,0.5936880976854838,-1.4483572780304674,0.878900064896629,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_F_CDC1,singscore,20,sensitivity,6,3,0.3973913354146266,0.3909269155080916,-0.006464419906535013,0.07334002085547783,-0.07834945996748972,0.5430789965886177,-1.1427842932811803,0.9860853733462008,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_F_CDC1,standardized_mean,30,primary,5,3,-0.07353509582271968,-0.10626843519469668,-0.032733339371977005,0.19622923092725347,-0.1450536866114951,0.593268158295517,-1.3078592768707085,1.0177519036477183,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,macrophage_monocyte,cluster_36,RAM2019_MAC_SIG_F_CDC1,standardized_mean,20,sensitivity,6,3,-0.13014715867332097,-0.10626843519469668,0.023878723478624284,0.21619542621956686,0.09817752554784775,0.5359057295035573,-0.9521977042791246,1.14855275537482,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_HSC,singscore,30,primary,3,3,0.4715277208514359,0.4450045996484229,-0.026523121203012978,0.1943899906697873,-0.1091542670962648,0.7999999999999999,-1.6771542670962647,1.458845732903735,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_HSC,singscore,20,sensitivity,3,4,0.4715277208514359,0.37598710276798647,-0.09554061808344944,0.20411313157075056,-0.39416992289662345,0.7514600974472906,-1.8670317138933128,1.0786918681000661,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_HSC,standardized_mean,30,primary,3,3,0.4241348954870053,0.26297505094075746,-0.16115984454624782,0.5285947141543734,-0.243906857531204,0.7999999999999999,-1.8119068575312038,1.3240931424687958,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_HSC,standardized_mean,20,sensitivity,3,4,0.4241348954870053,0.07146035350005561,-0.3526745419869497,0.5581727401723265,-0.5320737947491305,0.7517201920442219,-2.0054453711558056,0.9412977816575443,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_MESOTHELIAL,singscore,30,primary,3,3,0.2209091607156569,0.33397793502935763,0.11306877431370074,0.15746505472414796,0.5744450386749138,0.8,-0.9935549613250862,2.142445038674914,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_MESOTHELIAL,singscore,20,sensitivity,3,4,0.2209091607156569,0.3074314511811714,0.08652229046551449,0.14672257051560936,0.49658941991978284,0.7997909065998554,-1.0710007570159337,2.0641795968554995,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_MESOTHELIAL,standardized_mean,30,primary,3,3,-0.3142543724963191,-0.0038857223988950085,0.3103686500974241,0.45021564248588786,0.5515022061582904,0.8,-1.0164977938417097,2.11950220615829,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_MESOTHELIAL,standardized_mean,20,sensitivity,3,4,-0.3142543724963191,-0.06915361520824831,0.2451007572880708,0.4151855664488355,0.49712864414255953,0.7969360127075494,-1.0648659407642374,2.0591232290493564,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_SAMES,singscore,30,primary,3,3,0.5885815559707737,0.6799908079674705,0.0914092519966968,0.11431810617643079,0.6396834591057482,0.7999999999999998,-0.9283165408942514,2.207683459105748,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_SAMES,singscore,20,sensitivity,3,4,0.5885815559707737,0.6666348694944687,0.07805331352369504,0.10432170503686959,0.6300616549737829,0.7335018229787074,-0.8076019180644834,2.067725228012049,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_SAMES,standardized_mean,30,primary,3,3,-0.033689449965672934,0.279901154839656,0.3135906048053289,0.33035492650071707,0.75940288374576,0.7999999999999997,-0.8085971162542394,2.3274028837457594,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_SAMES,standardized_mean,20,sensitivity,3,4,-0.033689449965672934,0.22164957747588038,0.2553390274415533,0.3089519266933262,0.6959734519201977,0.7193857154384643,-0.7140225503391924,2.1059694541795877,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_VSMC,singscore,30,primary,3,3,0.34038697480836405,0.4778950830373779,0.13750810822901383,0.12754322251943914,0.8625035843550584,0.8,-0.7054964156449417,2.4305035843550584,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_VSMC,singscore,20,sensitivity,3,4,0.34038697480836405,0.4661669388049279,0.12577996399656383,0.11551596153624699,0.9169292994031908,0.8253345817896461,-0.7007264809045155,2.5345850797108973,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_VSMC,standardized_mean,30,primary,3,3,-0.44700895525417145,-0.08457461061262406,0.3624343446415474,0.34385531069855546,0.8432252365804627,0.8,-0.7247747634195374,2.4112252365804627,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_MES_VSMC,standardized_mean,20,sensitivity,3,4,-0.44700895525417145,-0.13617883981348827,0.3108301154406832,0.31777408844629995,0.8237036488417405,0.8136859834360716,-0.7711208786929596,2.418528176376441,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_A,singscore,30,primary,3,3,0.7557919412850763,0.7799948290621668,0.024202887777090454,0.0653606237534648,0.29623814935893966,0.7999999999999995,-1.2717618506410593,1.8642381493589386,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_A,singscore,20,sensitivity,3,4,0.7557919412850763,0.7756710063271521,0.019879065042075816,0.05884282431408931,0.28449119316969756,0.763010363215566,-1.2110091187328118,1.779991505072207,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_A,standardized_mean,30,primary,3,3,0.26114088611626424,0.2499813859747322,-0.011159500141532025,0.30351921635639434,-0.029413624021560374,0.7999999999999995,-1.5974136240215593,1.5385863759784386,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_A,standardized_mean,20,sensitivity,3,4,0.26114088611626424,0.21257584024319673,-0.04856504587306751,0.2775916990862971,-0.1473274628521972,0.708550075594138,-1.5360856110167076,1.2414306853123132,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_B,singscore,30,primary,3,3,0.43741850179670977,0.5089869500832876,0.07156844828657788,0.11658668244017205,0.4910917562015998,0.7999999999999996,-1.0769082437983994,2.059091756201599,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_B,singscore,20,sensitivity,3,4,0.43741850179670977,0.490821450868237,0.053402949071527206,0.10800892780729396,0.41636284513000354,0.7535621655945142,-1.0606189994352442,1.8933446896952515,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_B,standardized_mean,30,primary,3,3,-0.18391330157125838,0.043180018621894654,0.22709332019315304,0.29384039023745023,0.6182766637619577,0.8,-0.9497233362380424,2.1862766637619577,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_1,RAM2019_SAMES_B,standardized_mean,20,sensitivity,3,4,-0.18391330157125838,-0.00727326587617521,0.17664003569508316,0.2741952248815819,0.5424948731600601,0.8156572975930199,-1.0561934301222589,2.1411831764423788,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_HSC,singscore,30,primary,6,4,0.2921903890118498,0.2685534333415307,-0.023636955670319093,0.1629779873652262,-0.13099626945043635,0.6868797032585949,-1.4772804878372823,1.2152879489364097,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_HSC,singscore,20,sensitivity,6,4,0.2921903890118498,0.2685534333415307,-0.023636955670319093,0.1629779873652262,-0.13099626945043635,0.6868797032585949,-1.4772804878372823,1.2152879489364097,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_HSC,standardized_mean,30,primary,6,4,-0.029797199151669562,-0.12201824315528093,-0.09222104400361136,0.3384338354298701,-0.24612322445883858,0.6914516546498788,-1.601368467572601,1.109122018654924,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_HSC,standardized_mean,20,sensitivity,6,4,-0.029797199151669562,-0.12201824315528093,-0.09222104400361136,0.3384338354298701,-0.24612322445883858,0.6914516546498788,-1.601368467572601,1.109122018654924,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_MESOTHELIAL,singscore,30,primary,6,4,0.41978370877959154,0.4305993621252973,0.010815653345705778,0.0842382027756461,0.11596849046618635,0.590159921158938,-1.040744955005332,1.2726819359377048,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_MESOTHELIAL,singscore,20,sensitivity,6,4,0.41978370877959154,0.4305993621252973,0.010815653345705778,0.0842382027756461,0.11596849046618635,0.590159921158938,-1.040744955005332,1.2726819359377048,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_MESOTHELIAL,standardized_mean,30,primary,6,4,0.2913744292651565,0.26824564700655706,-0.023128782258599434,0.25034621273023205,-0.08344649108104711,0.5862325629353196,-1.2324623144342735,1.0655693322721793,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_MESOTHELIAL,standardized_mean,20,sensitivity,6,4,0.2913744292651565,0.26824564700655706,-0.023128782258599434,0.25034621273023205,-0.08344649108104711,0.5862325629353196,-1.2324623144342735,1.0655693322721793,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_SAMES,singscore,30,primary,6,4,0.6482969765791303,0.6733636976454591,0.02506672106632879,0.06540853933124047,0.34614607789320695,0.5876901244159569,-0.8057265659620686,1.4980187217484824,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_SAMES,singscore,20,sensitivity,6,4,0.6482969765791303,0.6733636976454591,0.02506672106632879,0.06540853933124047,0.34614607789320695,0.5876901244159569,-0.8057265659620686,1.4980187217484824,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_SAMES,standardized_mean,30,primary,6,4,-0.028474054543006277,0.05085884786735748,0.07933290241036375,0.19445969350245088,0.36848522934057176,0.5865027853914019,-0.7810602300265759,1.5180306887077195,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_SAMES,standardized_mean,20,sensitivity,6,4,-0.028474054543006277,0.05085884786735748,0.07933290241036375,0.19445969350245088,0.36848522934057176,0.5865027853914019,-0.7810602300265759,1.5180306887077195,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_VSMC,singscore,30,primary,6,4,0.4301105867168362,0.4630795985774252,0.03296901186058898,0.0602211897741575,0.49448478911441224,0.662543126157034,-0.8040997381533745,1.793069316382199,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_VSMC,singscore,20,sensitivity,6,4,0.4301105867168362,0.4630795985774252,0.03296901186058898,0.0602211897741575,0.49448478911441224,0.662543126157034,-0.8040997381533745,1.793069316382199,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_VSMC,standardized_mean,30,primary,6,4,-0.2203297387287412,-0.08309215166395088,0.13723758706479033,0.17390392249750733,0.7127874315419506,0.6301232954603752,-0.5222542275603846,1.9478290906442859,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_MES_VSMC,standardized_mean,20,sensitivity,6,4,-0.2203297387287412,-0.08309215166395088,0.13723758706479033,0.17390392249750733,0.7127874315419506,0.6301232954603752,-0.5222542275603846,1.9478290906442859,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_A,singscore,30,primary,6,4,0.70638038091952,0.7736316183679566,0.06725123744843653,0.043274375452736075,1.403672555495944,0.6477436044904625,0.13409509069463743,2.6732500202972505,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_A,singscore,20,sensitivity,6,4,0.70638038091952,0.7736316183679566,0.06725123744843653,0.043274375452736075,1.403672555495944,0.6477436044904625,0.13409509069463743,2.6732500202972505,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_A,standardized_mean,30,primary,6,4,-0.1817717011102221,0.06312830592243067,0.24490000703265274,0.13523104762598917,1.635719091401629,0.6737238779968038,0.3152202905278938,2.9562178922753644,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_A,standardized_mean,20,sensitivity,6,4,-0.1817717011102221,0.06312830592243067,0.24490000703265274,0.13523104762598917,1.635719091401629,0.6737238779968038,0.3152202905278938,2.9562178922753644,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_B,singscore,30,primary,6,4,0.4972669789147508,0.5527985443265191,0.05553156541176829,0.06368368643737347,0.7876042634857489,0.6055322848456428,-0.399239014811711,1.9744475417832086,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_B,singscore,20,sensitivity,6,4,0.4972669789147508,0.5527985443265191,0.05553156541176829,0.06368368643737347,0.7876042634857489,0.6055322848456428,-0.399239014811711,1.9744475417832086,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_B,standardized_mean,30,primary,6,4,-0.08650730852406285,0.026861358467210092,0.11336866699127295,0.2265317289792158,0.45202279667821627,0.5590999108243981,-0.643813028537604,1.5478586218940364,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_22,RAM2019_SAMES_B,standardized_mean,20,sensitivity,6,4,-0.08650730852406285,0.026861358467210092,0.11336866699127295,0.2265317289792158,0.45202279667821627,0.5590999108243981,-0.643813028537604,1.5478586218940364,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_HSC,singscore,30,primary,3,4,-0.03212239618912301,0.2027556903571331,0.2348780865462561,0.20572030648699577,0.9614611034694371,0.6915707214218587,-0.39401751051740597,2.3169397174562802,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_HSC,singscore,20,sensitivity,5,4,-0.0010110118315709072,0.2027556903571331,0.203766702188704,0.17704297578752473,1.0230620937960602,0.7487240271274934,-0.44443699937382686,2.490561186965947,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_HSC,standardized_mean,30,primary,3,4,-0.7906436418612769,-0.3659623794282214,0.4246812624330555,0.43357884935565366,0.8248241970079666,0.6698194484793131,-0.488021922011487,2.13767031602742,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_HSC,standardized_mean,20,sensitivity,5,4,-0.7002797130226291,-0.3659623794282214,0.33431733359440774,0.38411469074293647,0.7736516471688574,0.7504624903055052,-0.6972548338299328,2.2445581281676477,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_MESOTHELIAL,singscore,30,primary,3,4,0.2905825554571381,0.38169354760212976,0.09111099214499163,0.1413592734501227,0.5427662730871828,0.8431140433912419,-1.1097372519596513,2.195269798134017,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_MESOTHELIAL,singscore,20,sensitivity,5,4,0.23580502967123168,0.38169354760212976,0.14588851793089808,0.13572593353866885,0.9554451328809374,0.6480384130978525,-0.31471015679085357,2.2256004225527284,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_MESOTHELIAL,standardized_mean,30,primary,3,4,-0.05159027563500732,0.13777024299153173,0.18936051862653905,0.4317911630926443,0.3693023456700602,0.866670028051003,-1.3293709093099058,2.0679756006500263,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_MESOTHELIAL,standardized_mean,20,sensitivity,5,4,-0.23782789848976765,0.13777024299153173,0.3755981414812994,0.42312194672921977,0.7890515186717635,0.6329533864822514,-0.45153711883344916,2.029640156176976,ESTIMATED
GSE256398_human,mash_cirrhosis_vs_healthy,mesenchymal_hsc_myofibroblast,cluster_37,RAM2019_MES_SAMES,singscore,30,primary,3,4,0.5793835614714195,0.674962151428468,0.0955785899570486,0.12613052865131144,0.6381265067916138,0.8606447013075595,-1.0487371077712029,2.32499012135443,ESTIMATED
