dataset_id,contrast,lineage,program_id,score_method,cell_gate,analysis_tier,coverage_tier,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_D_TMO,singscore,20,sensitivity,primary,6,4,0.3095966143513455,0.2901620881707503,-0.019434526180595213,0.06865185004697102,-0.2830881639358338,-0.2556925351678499,0.7847246010169342,-1.7937527531610409,1.2823676828253412,0.6486546336074782,-1.5270556170385072,1.0156705467028075,0.7380952380952381,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_D_TMO,standardized_mean,20,sensitivity,primary,6,4,0.123112378796731,-0.06732413797804469,-0.1904365167747757,0.26248244470991605,-0.7255209657363474,-0.6553092593747654,0.7617834859861213,-2.148404891907563,0.8377863731580324,0.6659625032654322,-1.9605957657750124,0.6499772470254817,0.3238095238095238,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,20,sensitivity,primary,6,4,0.6212272281891799,0.6108846888987145,-0.010342539290465358,0.09145428434052172,-0.1130897187053135,-0.10214555237899282,0.7390258574951647,-1.5506362330695156,1.3463451283115297,0.6460021468877578,-1.3683097602789982,1.1640186555210124,0.8523809523809524,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,20,sensitivity,primary,6,4,-0.02858582799328721,0.021745229793976792,0.050331057787264,0.48447602311815496,0.10388761339173469,0.09383397338608294,0.6404602397294323,-1.1614680964836044,1.3491360432557702,0.6459233449696298,-1.1721757827543915,1.3598437295265573,0.861904761904762,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,20,sensitivity,primary,6,4,0.4990249274341086,0.4719090570411272,-0.02711587039298141,0.0934156236413641,-0.2902712558777438,-0.2621804891798976,0.771308240824993,-1.773944641196884,1.2495836628370889,0.6488164838560514,-1.5338607975377583,1.0094998191779632,0.7142857142857143,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,20,sensitivity,primary,6,4,-0.03097487889612623,-0.12661049465506788,-0.09563561575894165,0.3626714024003364,-0.2636977030060227,-0.23817857045705274,0.7728799382453589,-1.7530232494179563,1.2766661085038509,0.6482377890332582,-1.508724636962239,1.0323674960481335,0.7428571428571429,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,20,sensitivity,primary,6,4,0.41366892550391193,0.35496591250648957,-0.058703012997422366,0.22156331173995028,-0.26494915848848805,-0.23930891734444082,0.7530779747592768,-1.7153417478726234,1.236723913183742,0.6482638074400747,-1.5099059799269874,1.0312881452381055,0.6666666666666666,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,20,sensitivity,primary,6,4,-0.12399168570619261,-0.44773398346940124,-0.3237422977632086,0.6406821406641695,-0.5053087595474379,-0.45640791184929874,0.7221367348464406,-1.8717959121483223,0.9589800884497248,0.655504331062413,-1.7411964007316283,0.8283805770330308,0.4714285714285714,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,20,sensitivity,primary,6,4,0.42861689989433654,0.4603569470265501,0.03174004713221357,0.08151868020706161,0.389359187999514,0.3516792665802062,0.6001546228802644,-0.824623794265112,1.5279823274255244,0.6514572594004661,-0.9251769618447072,1.6285354950051196,0.5761904761904761,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,20,sensitivity,primary,6,4,0.04668781005309216,0.03321915152443367,-0.013468658528658486,0.3319248672440405,-0.040577431394303906,-0.03665058319485514,0.5738729138684648,-1.1614414943770461,1.0881403279873358,0.6455622516416982,-1.3019525964125835,1.2286514300228732,0.9619047619047619,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,20,sensitivity,primary,6,4,0.6757749003986703,0.6575550379240898,-0.018219862474580517,0.0707568825670318,-0.2574995083668343,-0.2325802011055277,0.672915848193928,-1.5514952635656267,1.0863348613545711,0.648110726294751,-1.5028772246432396,1.037716822432184,0.6952380952380952,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,20,sensitivity,primary,6,4,-0.07139300989319607,-0.16850650599311506,-0.097113496099919,0.25766511212230647,-0.3768981190353078,-0.34042410751576185,0.6134657114263329,-1.5428169019113744,0.8619686868798506,0.6510834834933118,-1.616547735162653,0.9356995201311291,0.5571428571428572,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,20,sensitivity,primary,6,4,0.4891362157621488,0.5267618156468317,0.03762559988468289,0.09013847104479178,0.4174199922471051,0.3770245091264175,0.6621515014248065,-0.9207924336662032,1.6748414519190382,0.6523426125869694,-0.9015670115440424,1.6556160297968774,0.5142857142857142,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,standardized_mean,20,sensitivity,primary,6,4,-0.27405257207795236,-0.062628280634569,0.21142429144338337,0.33932628311604723,0.623070778667262,0.5627736065381721,0.5490134648104866,-0.5132927844903816,1.6388399975667258,0.6606521777230175,-0.7321046617989422,1.8576518748752864,0.36666666666666664,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,singscore,20,sensitivity,primary,6,4,0.7468052160082136,0.7378038218186458,-0.009001394189567802,0.06179907865194135,-0.14565579917889332,-0.13156007667771008,0.7582567206523869,-1.6177432491563883,1.3546230958009682,0.6463346037677636,-1.3983759000625269,1.1352557467071067,0.8238095238095238,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,standardized_mean,20,sensitivity,primary,6,4,-0.10826544981296814,-0.4749312673224475,-0.36666581750947935,0.2204976308596601,-1.6629013929988699,-1.5019754517409147,0.8069637117135787,-3.083624326699529,0.07967342321769944,0.7467679075647848,-2.965640550567893,-0.038310352913936585,0.004761904761904762,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,singscore,20,sensitivity,primary,6,4,0.5271083471167145,0.5878121205318423,0.06070377341512778,0.08050033501255022,0.754081003584195,0.6811054225921762,0.688658769879252,-0.6686657663711577,2.0308766115555104,0.6675782380810851,-0.6273479240467505,1.989558769231103,0.2619047619047619,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,standardized_mean,20,sensitivity,primary,6,4,-0.11652720378807795,0.21366444833256285,0.3301916521206408,0.3632678153830486,0.9089482693986238,0.8209855336503699,0.6111838662139465,-0.37693484412896516,2.0189059114297048,0.6773424130900232,-0.5066055960060755,2.148576663306815,0.19523809523809524,exact_210_allocations
