lineage,program_id,score_method,n_control_donors,n_case_donors,states,reconstructed_total_difference,abundance_component,intensity_component,identity_error,abundance_share,intensity_share,total_bootstrap_low,total_bootstrap_high,abundance_bootstrap_low,abundance_bootstrap_high,intensity_bootstrap_low,intensity_bootstrap_high,bootstrap_iterations,dataset_id,contrast
endothelial,RAM2019_ENDO_3,singscore,6,4,5,0.04720055989975458,0.03953292357966959,0.007667636320084947,4.5102810375396984e-17,0.8375520049683804,0.16244799503161858,0.010049758323896802,0.09605070131895022,0.012514873524361397,0.06616915289115131,-0.026996241633366242,0.04450957927582564,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,6,4,5,-0.02987032857776596,0.05991313402481558,-0.08978346260258155,0.0,-2.0057741872117214,3.005774187211722,-0.18029932134270735,0.15357102962285543,-0.058387830237497516,0.17265938672182748,-0.25740835125718703,0.07796648663462397,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,6,4,5,0.013438208533844809,-0.005999362184751694,0.019437570718596482,2.0816681711721685e-17,-0.44644062262034384,1.4464406226203423,-0.048793626434560526,0.08530437539894974,-0.02646302582827939,0.018661970285096252,-0.050588207052811876,0.0917786236220464,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,6,4,5,-0.06760039201012083,-0.09491252978974267,0.027312137779621826,1.3877787807814457e-17,1.4040233638812742,-0.40402336388127413,-0.2706028900878847,0.15989326596302872,-0.18138949657709164,0.008288966445987256,-0.21824780039226777,0.2770059312649504,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_5,singscore,6,4,5,0.08009929852901754,0.0805609162331217,-0.0004616177041041232,-3.8163916471489756e-17,1.0057630679991152,-0.0057630679991147885,-0.0034722119733425786,0.16613882704042732,0.050227523815808736,0.11254085622918862,-0.09618169497985926,0.09948037185240124,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_5,standardized_mean,6,4,5,0.3534350891629997,0.31489079671690623,0.03854429244609344,3.469446951953614e-17,0.8909437867717844,0.10905621322821546,0.07852692638942634,0.6299093575995577,0.17543799398644935,0.45622024084363216,-0.298065839396666,0.40891466055115094,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_6_SAENDO1,singscore,6,4,5,0.2012004689126059,0.10287196880665936,0.0983285001059467,-1.5265566588595902e-16,0.511290899880274,0.4887091001197268,0.14956799370652693,0.25176069976632387,0.08048116569756558,0.13248049449601018,0.048745306914806795,0.15040377548451092,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,6,4,5,0.6517386880444992,0.28149506114376416,0.370243626900735,5.551115123125783e-17,0.43191399606546654,0.5680860039345333,0.42879962158935936,0.874598021854756,0.19455511089912142,0.39533901055155557,0.17122101313786633,0.5673890401310153,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_7_SAENDO2,singscore,6,4,5,0.07601073082571363,0.07155068167621799,0.004460049149495632,1.3877787807814457e-17,0.9413234276128436,0.058676572387156206,-0.11355914458297788,0.24688769270187194,0.024497272066413417,0.1128100394760161,-0.17046374496939795,0.15692615319834213,10000,GSE256398_human,mash_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_7_SAENDO2,standardized_mean,6,4,5,0.1872001020168681,0.19627921210693755,-0.009079110090069425,-2.7755575615628914e-17,1.0484994932815332,-0.04849949328153321,-0.29805724828550123,0.6075174801744725,0.06838804863151801,0.3051588110212645,-0.48340067385866636,0.3753795041283244,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,6,4,3,0.08863731064197972,0.010394153100821165,0.07824315754115854,1.3877787807814457e-17,0.11726611542632215,0.8827338845736777,0.013038032106748696,0.17279952237578536,-0.0022081876420083175,0.032740070242134975,-0.009975489501035358,0.17080178255931708,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,standardized_mean,6,4,3,0.32163458386126575,0.03943669916589662,0.2821978846953691,0.0,0.12261336667361397,0.8773866333263859,0.08284310324124829,0.6141171227810261,-0.012857232470902901,0.1443721147008047,-0.024531923167043716,0.6115341410532641,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_B_SAM,singscore,6,4,3,-0.039057276514479544,0.007056434430939706,-0.04611371094541917,-8.326672684688674e-17,-0.1806688806968838,1.1806688806968817,-0.10623612529255744,0.03239520067197018,-0.0057900473503259805,0.02674038672175838,-0.12007096896326706,0.032512522192341055,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_B_SAM,standardized_mean,6,4,3,-0.02582339669980658,0.022061853775135205,-0.04788525047494176,-2.7755575615628914e-17,-0.8543358579663709,1.8543358579663698,-0.30315047907649995,0.2751954679842165,-0.03657656794061397,0.12593491123977965,-0.378480149680925,0.2981690586787131,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_C_KC,singscore,6,4,3,-0.042084241341243334,-0.0007272374459719733,-0.041357003895271374,1.3877787807814457e-17,0.017280516953486508,0.9827194830465138,-0.08715213876126905,0.006375868359182741,-0.008565433401559464,0.00978006193894199,-0.09275715317915353,0.012076953541899966,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_C_KC,standardized_mean,6,4,3,-0.10232057849871538,-0.04743467132289129,-0.05488590717582408,-1.3877787807814457e-17,0.4635887718665197,0.5364112281334802,-0.3295936737680087,0.131244886604837,-0.09337659611747129,0.0008094595726841381,-0.3125526517956158,0.20291537464722675,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_D_TMO,singscore,6,4,3,-0.03497926243107788,0.007253907230274109,-0.04223316966135203,4.163336342344337e-17,-0.20737736378995975,1.207377363789961,-0.08521857015658642,0.01613551948151593,-0.0029579980302790686,0.018491757795063936,-0.09835558763280956,0.012648453266967903,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_D_TMO,standardized_mean,6,4,3,-0.17373702676787492,0.026160997605584727,-0.19989802437345963,-2.7755575615628914e-17,-0.15057813577377313,1.150578135773773,-0.3606807461703693,0.04167632226310018,-0.023068655775332132,0.09263413762539356,-0.4331309197208321,0.041459256567180074,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,6,4,3,0.006280378514618379,0.007944462830034459,-0.0016640843154160263,-5.377642775528102e-17,1.264965608608257,-0.26496560860824847,-0.07910280363491914,0.08986163655334425,-0.004824230534868141,0.026443158043435555,-0.09607916898616761,0.09014625491132368,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,6,4,3,0.06840171394382429,0.03945989243249925,0.028941821511325024,1.3877787807814457e-17,0.5768845567949679,0.4231154432050319,-0.37021701186705147,0.5065885154878604,-0.03514715963315883,0.15903618166176753,-0.4755712040764261,0.5248517307903406,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,6,4,3,0.012628512729731034,0.013464599920888732,-0.0008360871911577443,4.597017211338539e-17,1.0662063070332357,-0.06620630703323933,-0.04949851787929596,0.07738156742931615,-0.0017755932299055649,0.03349705236618529,-0.074686505068596,0.07076080522372322,10000,GSE256398_human,mash_cirrhosis_vs_healthy
macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,6,4,3,0.06214273218381299,0.04531007326833078,0.016832658915482204,6.938893903907228e-18,0.7291290819706379,0.270870918029362,-0.16132031299573116,0.3227983782802687,-0.022145465033110087,0.15958134032672988,-0.28819257647876045,0.3223222748921787,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,6,4,5,0.0021992362696040546,-0.046111844628566545,0.04831108089817054,6.245004513516506e-17,-20.967208146702863,21.967208146702834,-0.12673807477562868,0.14022280631141207,-0.07070132260363096,-0.025846565098542343,-0.08835848111861602,0.1879060944541404,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,6,4,5,-0.029527665184631097,-0.12404757214417841,0.09451990695954732,0.0,4.201062676934719,-3.201062676934719,-0.37284385826480315,0.3304543319418206,-0.17830181647945495,-0.07191744338145649,-0.2531331571290478,0.4600554939849721,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,6,4,5,0.04905335965761637,-0.010809731545725218,0.05986309120334159,0.0,-0.22036679283896557,1.2203667928389657,-0.03502376320963618,0.13426976136599547,-0.032201202502801105,0.0119063307062004,-0.038055618032529916,0.15965430502787364,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,6,4,5,0.1256224452663805,-0.0406449669890848,0.1662674122554653,0.0,-0.3235486055290339,1.3235486055290338,-0.1365412409795112,0.3762808523717364,-0.1184912561493422,0.04092426835365132,-0.149533666762241,0.470538193605906,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,6,4,5,0.06879413225179254,-0.01018447382994117,0.07897860608173364,6.938893903907228e-17,-0.14804276900630284,1.1480427690063018,-0.009441082162468084,0.14401198915767097,-0.022613540029180815,0.0005095947602954181,-0.007118231930530165,0.1620622535348305,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,6,4,5,0.22575346154926906,-0.023618315944863487,0.24937177749413253,2.7755575615628914e-17,-0.10461995037763334,1.1046199503776333,-0.02609771982999498,0.4809246456218508,-0.05118835818158839,0.000663050545349228,-0.02202445741913116,0.5148204317491819,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,6,4,5,0.0992730501777529,-0.003102097390707159,0.10237514756846008,-2.7755575615628914e-17,-0.031248132148178315,1.0312481321481786,0.030603038971442374,0.16779630981513236,-0.015470383997223105,0.008829270004493548,0.02793505693883541,0.17654656221628515,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,standardized_mean,6,4,5,0.29392779898717136,-0.010762028335049682,0.304689827322221,5.551115123125783e-17,-0.036614530412345914,1.0366145304123457,0.055692005162205016,0.5197149896587133,-0.061494729611322414,0.03196916040823667,0.04568164053476306,0.5568982392852142,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,singscore,6,4,5,0.07308502644322079,-0.00865974865883884,0.08174477510205976,-1.249000902703301e-16,-0.11848868475906667,1.1184886847590683,0.023934765417540662,0.12568528071167273,-0.01612782494163169,-0.0014652350862265325,0.031596281181728525,0.13462336993772392,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,standardized_mean,6,4,5,0.2466813009289009,-0.04788138538296979,0.29456268631187066,0.0,-0.19410220881221268,1.1941022088122126,0.05812514032851908,0.4521925520719035,-0.0793351417903336,-0.008858603425392107,0.09985793367664803,0.4917337745621913,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,singscore,6,4,5,0.08289977419581673,-0.0035571469280348267,0.08645692112385153,2.7755575615628914e-17,-0.042909006237248914,1.0429090062372486,0.005635666619049538,0.15475814799619098,-0.017571019751019667,0.010706227994137743,-0.0009637294034483223,0.16807388918981703,10000,GSE256398_human,mash_cirrhosis_vs_healthy
mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,standardized_mean,6,4,5,0.2260624487114069,-0.003197542305037244,0.22925999101644415,0.0,-0.014144508843745436,1.0141445088437455,-0.03854847235129115,0.4642172445234232,-0.039545632581414046,0.026119074786028075,-0.056998421096736876,0.4968581598278866,10000,GSE256398_human,mash_cirrhosis_vs_healthy
