lineage,program_id,score_method,source_state,mean_fraction_control,mean_fraction_case,mean_intensity_control,mean_intensity_case,abundance_component,intensity_component,combined_component,dataset_id,contrast
endothelial,RAM2019_ENDO_3,singscore,cluster_1,0.0,0.0017730496453900709,0.16029485603476634,0.16029485603476634,0.0002842107376502949,0.0,0.0002842107376502949,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_11,0.19807997061084343,0.26151713302075674,0.4859794050937548,0.46854428900393025,0.030276137303292636,-0.00400656442818204,0.026269572875110597,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_12,0.001122929483710159,0.0,0.20886602489741501,0.20886602489741501,-0.00023454181750264748,0.0,-0.00023454181750264748,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_13,0.009262712959820221,0.040590788808465145,0.30722740677897625,0.28712594721563334,0.009309973477419816,-0.0005010640749431164,0.0088089094024767,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_15,0.08161984553750526,0.12523901019095934,0.576131031736413,0.5265457000883009,0.024048918962497414,-0.005128582482822443,0.01892033647967497,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_16,0.14094032679455448,0.11755635218145641,0.5310284900531537,0.4901115882057586,-0.011939156833211692,-0.005288441620769513,-0.017227598453981204,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_19,0.0018878101402373248,0.0008305647840531562,0.38805253042921195,0.077336080475094,-0.0002460149738497892,-0.0004223219030599162,-0.0006683368769097054,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_2,0.0033783783783783786,0.0,0.26232837578129065,0.26232837578129065,-0.0008862445127746306,0.0,-0.0008862445127746306,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_21,0.015945468786674157,0.005086850061502029,0.3494673805772461,0.32161166611839265,-0.0036434957512599614,-0.0002929351341211785,-0.00393643088538114,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_4,0.0033783783783783786,0.0,0.24062537874197076,0.24062537874197076,-0.0008129235768309824,0.0,-0.0008129235768309824,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,singscore,cluster_6,0.5359209375315033,0.44740625130741707,0.5564676143151479,0.5653842824246411,-0.04965018431490919,0.004384001092958804,-0.04526618322195038,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_0,0.008463241398394982,0.0,-1.6897052412072724,-1.6897052412072724,0.014300383348470365,0.0,0.014300383348470365,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_1,0.0,0.0017730496453900709,-3.442674065358545,-3.442674065358545,-0.006104032030777562,0.0,-0.006104032030777562,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_11,0.19807997061084343,0.26151713302075674,-0.35128131204979396,-0.7108064102649692,-0.03368791566702827,-0.08261834691128055,-0.11630626257830881,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_12,0.001122929483710159,0.0,-2.845847358520822,-2.845847358520822,0.0031956859050217066,0.0,0.0031956859050217066,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_13,0.009262712959820221,0.040590788808465145,-2.083906041989716,-2.3735069314851596,-0.0698210858608774,-0.007218809228279057,-0.07703989508915646,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_15,0.08161984553750526,0.12523901019095934,0.13557505757368493,-0.5432243040127032,-0.008890659800640008,-0.07020782960348626,-0.07909848940412627,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_16,0.14094032679455448,0.11755635218145641,0.016571294772533406,-0.2623963703430452,0.0028741836632018816,-0.03605610748703452,-0.033181923823832636,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_19,0.0018878101402373248,0.0008305647840531562,-0.9255663888392768,-4.4060947789883285,0.0028184370052165984,-0.004730690549531149,-0.0019122535443145505,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_2,0.0033783783783783786,0.0,-2.3819163782229666,-2.3819163782229666,0.008047014791293806,0.0,0.008047014791293806,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_21,0.015945468786674157,0.005086850061502029,-1.4088858885565192,-1.9171269399777953,0.01805795259004271,-0.005344743922612294,0.012713208667430417,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_4,0.0033783783783783786,0.0,-2.2133167069806614,-2.2133167069806614,0.007477421307367099,0.0,0.007477421307367099,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_3,standardized_mean,cluster_6,0.5359209375315033,0.44740625130741707,0.1328457392901386,-0.04041133524768478,-0.004090901135064102,-0.08518419602586658,-0.08927509716093068,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_0,0.008463241398394982,0.0,0.2326475117186615,0.2326475117186615,-0.0019689520524109575,0.0,-0.0019689520524109575,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_1,0.0,0.0017730496453900709,0.06210211275579147,0.06210211275579147,0.00011011012899963026,0.0,0.00011011012899963026,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_11,0.19807997061084343,0.26151713302075674,0.49000252866448774,0.47429838995780527,0.030586256993335503,-0.003608788332310083,0.02697746866102542,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_12,0.001122929483710159,0.0,0.12408307606373736,0.12408307606373736,-0.000139336544541421,0.0,-0.000139336544541421,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_13,0.009262712959820221,0.040590788808465145,0.21338544143436922,0.20959357694059277,0.006625559385018092,-9.451886162279119e-05,0.0065310405233953,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_15,0.08161984553750526,0.12523901019095934,0.530352843049192,0.4779704259478718,0.021991109347146,-0.005417883430935119,0.016573225916210882,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_16,0.14094032679455448,0.11755635218145641,0.5235001622874225,0.5564126176583812,-0.012626326515306421,0.004253880205169508,-0.008372446310136913,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_19,0.0018878101402373248,0.0008305647840531562,0.36766517462881465,0.0755836686015352,-0.00023431139056964597,-0.0003969935209167777,-0.0006313049114864237,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_2,0.0033783783783783786,0.0,0.0948452985711159,0.0948452985711159,-0.0003204233059834997,0.0,-0.0003204233059834997,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_21,0.015945468786674157,0.005086850061502029,0.33035010680776866,0.30925359108098516,-0.0034726063452920793,-0.00022185432267563703,-0.0036944606679677164,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_4,0.0033783783783783786,0.0,0.1755206406956471,0.1755206406956471,-0.0005929751374852943,0.0,-0.0005929751374852943,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,singscore,cluster_6,0.5359209375315033,0.44740625130741707,0.558904956182396,0.6017843124674481,-0.05136902320910253,0.0210822184375014,-0.030286804771601127,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_0,0.008463241398394982,0.0,-2.1008731700565946,-2.1008731700565946,0.01778019678560027,0.0,0.01778019678560027,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_1,0.0,0.0017730496453900709,-4.094572913558303,-4.094572913558303,-0.007259881052408338,0.0,-0.007259881052408338,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_11,0.19807997061084343,0.26151713302075674,-0.368518715252972,-0.6324225545721348,-0.031748436948340085,-0.060644720094173224,-0.0923931570425133,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_12,0.001122929483710159,0.0,-3.5504970448476563,-3.5504970448476563,0.003986957813485225,0.0,0.003986957813485225,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_13,0.009262712959820221,0.040590788808465145,-2.4370990930652106,-2.673385938912149,-0.08005083135257565,-0.00588986334362646,-0.08594069469620211,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_15,0.08161984553750526,0.12523901019095934,-0.2723684991590476,-0.947856584003296,-0.026612599408366484,-0.06986534614454662,-0.0964779455529131,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_16,0.14094032679455448,0.11755635218145641,-0.10291442631684516,0.023011880346186647,0.0009342195532498903,0.01627576603405422,0.01720998558730411,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_19,0.0018878101402373248,0.0008305647840531562,-1.0587390637798777,-4.215025740330073,0.0027878316743763783,-0.004289985277703095,-0.0015021536033267171,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_2,0.0033783783783783786,0.0,-3.544140432976548,-3.544140432976548,0.011973447408704554,0.0,0.011973447408704554,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_21,0.015945468786674157,0.005086850061502029,-1.440640335153002,-1.7429200198950598,0.017284534042020256,-0.00317882135541057,0.014105712686609685,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_4,0.0033783783783783786,0.0,-2.49705233009462,-2.49705233009462,0.008435987601671014,0.0,0.008435987601671014,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_4,standardized_mean,cluster_6,0.5359209375315033,0.44740625130741707,0.01725501463727144,0.14919854274398783,-0.0073667922012425465,0.06487182928933324,0.057505037088090696,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_5,singscore,cluster_0,0.008463241398394982,0.0,0.21968656210281223,0.21968656210281223,-0.0018592604070595906,0.0,-0.0018592604070595906,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_5,singscore,cluster_1,0.0,0.0017730496453900709,-0.012780100825616536,-0.012780100825616536,-2.265975323690875e-05,0.0,-2.265975323690875e-05,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_5,singscore,cluster_11,0.19807997061084343,0.26151713302075674,0.4184256411078001,0.3551379409785638,0.024536339295603494,-0.014543421837451123,0.00999291745815237,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_5,singscore,cluster_12,0.001122929483710159,0.0,0.06812104147307929,0.06812104147307929,-7.649512593116326e-05,0.0,-7.649512593116326e-05,GSE202379,clinical_cirrhosis_vs_healthy
