program_id,gene_symbol,g__GSE202379,g__GSE244832,g__GSE256398,var__GSE202379,var__GSE244832,var__GSE256398,average_detection,coherent_positive_member,minimum_g,median_g,fixed_effect,fixed_se,fixed_low,fixed_high,fixed_p,random_effect,random_se,random_low,random_high,tau2,q,i2,fixed_fdr_within_program,meta_supported_member,program_label
RAM2019_ENDO_2,VIM,0.2243871162191133,0.4757761472262116,3.848171099110877,0.5041957981604275,0.3205429003723368,1.34219296716868,0.9583333333333331,True,0.2243871162191133,0.4757761472262116,0.8201618654535341,0.4135158118391333,0.0096708742488328,1.6306528566582357,0.047324223515304,1.3235021458254708,1.0565364917692734,-0.747309378042305,3.3943136696932465,2.6803813449524,7.905227788924392,0.747002862738238,0.1261979293741441,False,Endo2
RAM2019_ENDO_2,GUK1,1.0806897991741988,0.2108633760440238,0.7078352738023123,0.5973242035032642,0.3129637512509729,0.4479810900940913,1.0,True,0.2108633760440238,0.7078352738023123,0.5721275777560345,0.3752502924390418,-0.1633629954244874,1.3076181509365563,0.1273449431351466,0.5721289630816501,0.3752532401104885,-0.1633673875349073,1.3076253136982074,6.199969097084784e-06,0.8911193584025578,0.0,0.2214694663219941,False,Endo2
RAM2019_ENDO_2,TMSB10,0.1801986450842718,1.3135500537051696,0.943441000604995,0.5027059626408507,0.3830033504273133,0.4722967242680763,1.0,True,0.1801986450842718,0.943441000604995,0.8612772484119753,0.3858304193379095,0.1050496265096725,1.617504870314278,0.0255971955980222,0.8612765450096025,0.3858331563522815,0.1050435585591308,1.6175095314600745,6.2466551714414405e-06,1.471106283743156,0.0,0.1023887823920889,False,Endo2
RAM2019_ENDO_2,S100A6,0.171962595496734,0.9486264289101692,1.3483590676361892,0.5024642611874978,0.3486066153455636,0.5302961776214625,0.6857142857142856,True,0.171962595496734,0.9486264289101692,0.8312093994689628,0.3850572908907078,0.0764971093231755,1.58592168961475,0.0308762259500928,0.831209303070701,0.3850587973228809,0.0764940603178543,1.5859245458235476,3.3515628585466246e-06,1.4088270297272305,0.0,0.1029207531669762,False,Endo2
RAM2019_ENDO_2,ANXA2,0.1563270244260811,0.4368019515020168,1.2285715680318283,0.5020365115471593,0.3190609421459432,0.5110034227776783,1.0,True,0.1563270244260811,0.4368019515020168,0.5766810949933968,0.3757429242788647,-0.159775036593178,1.3131372265799717,0.1248389432867565,0.5766815433324022,0.3757456456101846,-0.1597799220635597,1.313143008728364,5.822710068528013e-06,1.2449068197249935,0.0,0.2214694663219941,False,Endo2
RAM2019_ENDO_2,SNCG,0.1062161972312449,0.5208662045090855,0.219313589700701,0.5009401567128555,0.322415344569432,0.4196728198308797,0.8333333333333331,True,0.1062161972312449,0.219313589700701,0.3141613164405686,0.365620463986503,-0.4024547929729771,1.0307774258541145,0.3901996873494983,0.314160890392994,0.3656228813261044,-0.4024599570061705,1.0307817377921586,5.129930255893097e-06,0.2402773315082636,0.0,0.520266249799331,False,Endo2
RAM2019_ENDO_6_SAENDO1,RBP7,1.372571634149245,1.3846841946829302,2.5005363049283007,0.6569960742392608,0.3910007077363076,0.8074592799331967,0.9095238095238094,True,1.372571634149245,1.3846841946829302,1.6410729133537114,0.4336335764557229,0.7911511035004944,2.4909947232069283,0.0001540369826326,1.6410737741636257,0.4336355537390507,0.7911480888350862,2.490999459492165,4.667166115814551e-06,1.1926683098076314,0.0,0.0012172247828413,True,SAEndo1
RAM2019_ENDO_6_SAENDO1,GSN,1.5421831945717508,1.2153563685912971,5.356769367783902,0.6981940838016275,0.3726565737225871,2.210102795393413,1.0,True,1.2153563685912971,1.5421831945717508,1.7280252281786128,0.4678739577828364,0.8109922709242533,2.645058185432972,0.0002213135968802,2.3784011822269044,1.1460361639395813,0.132170300905325,4.624632063548484,2.987186613138185,6.712748470193436,0.7020594457127979,0.0012172247828413,True,SAEndo1
RAM2019_ENDO_6_SAENDO1,PLPP1,0.9828718085784298,1.2633381880370071,2.3651195564883625,0.5805030826748528,0.3776120851674706,0.7662785739468985,1.0,True,0.9828718085784298,1.2633381880370071,1.431539697847394,0.4197432149041883,0.6088429966351849,2.254236399059603,0.0006484078912218,1.431540696015163,0.419745872137033,0.6088387866265784,2.254242605403748,6.150819086539006e-06,1.5591038823904058,0.0,0.0023774956011468,True,SAEndo1
RAM2019_ENDO_6_SAENDO1,PLVAP,0.782585822395314,1.0177783471852957,4.695368453146658,0.5510367141178458,0.3542724762777458,1.7945719735919694,0.9583333333333331,True,0.782585822395314,1.0177783471852957,1.330110606600128,0.4387533726208678,0.4701539962632272,2.1900672169370288,0.0024328725790134,1.9001777408904643,1.1098015699120292,-0.2750333361371126,4.075388817918042,2.8917766053364726,7.130067268478504,0.7194977375821051,0.006690399592287,True,SAEndo1
RAM2019_ENDO_6_SAENDO1,VWA1,0.4688311745185076,0.7031495637378525,3.0913732923722788,0.5183168891833669,0.3317119156521416,1.0139534687162055,0.7999999999999998,True,0.4688311745185076,0.7031495637378525,1.0240957322558368,0.4106430151048499,0.219235422650331,1.8289560418613424,0.0126354101093972,1.246624705127767,0.7299474082652678,-0.1840722150721578,2.677321625327692,1.0239073035551751,5.1202009071332935,0.6093903273963983,0.027797902240674,True,SAEndo1
RAM2019_ENDO_6_SAENDO1,TMEM88,0.9212603706037668,0.2827616315525565,0.2080366502283762,0.5707267225370825,0.3144425336227054,0.4193716196565569,0.7845238095238094,True,0.2080366502283762,0.2827616315525565,0.4113083160976958,0.3696888399915787,-0.3132818102857985,1.13589844248119,0.2658889626914839,0.4113089200235081,0.3696912059856145,-0.3132858437082962,1.1359036837553127,4.963270966347587e-06,0.6067268668305535,0.0,0.3655973237007903,False,SAEndo1
