program_id,paper_id,program_name,cell_lineage,gene_symbol,direction,discovery_dataset,discovery_assay,disease_etiology,source_table,source_page,verified,data_lineage_class,notes
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,PIFO,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,KCND3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,RP11-426L16.3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,RP11-31F15.2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,AP4B1-AS1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,BCL2L15,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,SLC22A15,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,S100A9,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,S100A12,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,S100A8,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,VCAN,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_D_TMO,Ramachandran2019_Nature,tissue-monocyte metagene D,macrophage_monocyte,RP11-1143G9.4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,ARHGAP30,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CNIH4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,LYST,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,ADSS,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,NRBP1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,SNRNP200,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TBC1D8,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,MAP4K4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,KYNU,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TANK,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,SLC11A1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TUBA4A,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,GPR35,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,NBEAL2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,EIF4E3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,LINC00877,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,RYBP,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,MTRNR2L12,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,ABTB1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,GK5,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CHST2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,PTX3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,FAM131A,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,FBXL5,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,BST1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CHIC2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,POLR2B,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TET2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,SGMS2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,ELF2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,RP11-83A24.2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,RP11-362F19.1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TMEM154,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,KIAA0922,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,SRD5A1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,MAP3K1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,S100Z,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,FNIP1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,DIAPH1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,ARHGAP26,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TNIP1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CCDC69,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CYFIP2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,HRH2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,RNF44,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,RAB24,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,MXD3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,GRK6,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,DOK3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TMEM170B,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,JARID2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,FAM65B,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,HLA-G,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,PBX2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,FKBP5,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,STK38,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TREM1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CCND3,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,AIM1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,FYN,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,VNN2,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,LFNG,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,FAM126A,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,HOTAIRM1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CREB5,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,PPP1R17,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,OGDH,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,MYO1G,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,UPP1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,IKZF1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,YWHAG,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,STEAP4,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,CUX1,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,PIK3CG,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,PNPLA8,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
RAM2019_MAC_SIG_E_TMO,Ramachandran2019_Nature,tissue-monocyte metagene E,macrophage_monocyte,TES,UP_IN_STATE,GSE136103,scRNA-seq,mixed nonviral cirrhosis,Supplementary Table 9,supplementary file,TRUE,REUSED,TISSUE_MONOCYTE; exact author metagene list; external only outside GSE136103
