dataset_id,analysis_set,model,lineage,program_id,score_method,histology_axis,n_donors,standardized_beta,hc3_se,hc3_ci95_low,hc3_ci95_high,hc3_p_two_sided,model_r_squared,incremental_r_squared,vif,fdr_within_set_model_lineage_method_axis
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,inflammation,18,-0.17810565946133702,0.23937500766663838,-0.6472720532869476,0.2910607343642735,0.4568495499598998,0.1347390385856615,0.030707449461399694,1.0298848765249997,0.45684954995989974
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,fibrosis,18,-0.24341676726565942,0.5725821354149543,-1.365657130870006,0.8788235963386871,0.6707483715971976,0.16315076473181178,0.024079652342048563,2.323343875966578,0.8837606456026553
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,steatosis,18,-0.16352860221436546,0.7099279846744873,-1.5549618837934638,1.227904679364733,0.8178234323206897,0.16315076473181178,0.012975340058440255,1.9712886126230542,0.916857208329474
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,ballooning,18,0.1985224122446086,0.5181300946390522,-0.8169939125542636,1.2140387370434806,0.7016073085804633,0.16315076473181178,0.014484371007728591,2.5762855040656354,0.707457752031062
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,inflammation,18,-0.08369827896512033,0.46740880275097146,-0.9998026984140105,0.8324061404837699,0.8578837714728151,0.16315076473181178,0.004247406437385304,1.6151618824214482,0.8578837714728151
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,fibrosis,18,-0.11463238421830901,0.33647135544235035,-0.7741041227146908,0.5448393542780727,0.7333370613161664,0.09280140617963073,0.01164435994065749,1.1214426373292743,0.9672492534247771
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,steatosis,18,-0.16034468460823803,0.3573908871062598,-0.8608179517393276,0.5401285825228516,0.6536816088881006,0.10330520159633039,0.022148155357357147,1.1554577667052146,0.9496233664033582
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,ballooning,18,-0.03413516177608522,0.21213175241966226,-0.4499057564959907,0.38163543294382024,0.8721604191301859,0.08226782629498375,0.0011107800560105074,1.0435539835515637,0.937227253350665
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,inflammation,18,-0.11038609597649195,0.1738388268458464,-0.45110393570904556,0.23033174375606164,0.525434264260638,0.09295256522771,0.011795518988736764,1.0298848765249997,0.7299337991566187
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,fibrosis,18,-0.22449693710555788,0.7034697998983286,-1.6032724091178805,1.1542785349067648,0.7496294230508688,0.13068055432809178,0.02048189200109607,2.323343875966578,0.8846387008319126
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,steatosis,18,-0.24458494376128095,0.7431026148265736,-1.7010393056389053,1.2118694181163432,0.7420497197516458,0.13068055432809178,0.029026237050439607,1.9712886126230542,0.9763316493847906
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,ballooning,18,0.2413410771111849,0.5340938963302942,-0.8054637240588612,1.288145878281231,0.6513625457254756,0.13068055432809178,0.021406370922191997,2.5762855040656354,0.8839424462583441
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,inflammation,18,-0.007377810362000907,0.4674622764181213,-0.9235870362726262,0.9088314155486243,0.987407761226025,0.13068055432809178,3.300241650761038e-05,1.6151618824214482,0.987407761226025
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,fibrosis,18,-0.1092943184173007,0.26092186902304815,-0.6206917844813522,0.40210314764675087,0.6753056105008137,0.011354386883259626,0.01058512870573125,1.1214426373292743,0.9750391700000737
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,steatosis,18,-0.390792398715857,0.3946775936294158,-1.1643462677344472,0.382761470302733,0.3220978611056442,0.1323282816282021,0.13155902345067372,1.1554577667052146,0.8752447849965482
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,ballooning,18,-0.1224292629922627,0.44605768645544946,-0.9966862634722036,0.7518277374876781,0.7837237828724861,0.015058020515401171,0.014288762337872796,1.0435539835515637,0.8175677606879196
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,inflammation,18,-0.5357164539996788,0.3609026520960772,-1.243072654032979,0.17163974603362153,0.13770830266074072,0.27858591270528466,0.2778166545277563,1.0298848765249997,0.41751401110998526
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,fibrosis,18,0.06840144727136233,0.4532461737264087,-0.8199447293629832,0.9567476239057079,0.8800431141348046,0.3399779482693005,0.001901427685914947,2.323343875966578,0.8837606456026553
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,steatosis,18,-0.2515465401186636,0.619706957033215,-1.4661498568726758,0.9630567766353486,0.6848072015596784,0.3399779482693005,0.030702093927721275,1.9712886126230542,0.916857208329474
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,ballooning,18,0.21999682751762778,0.5862320769583691,-0.9289969299028888,1.3689905849381445,0.707457752031062,0.3399779482693005,0.017787437589787958,2.5762855040656354,0.707457752031062
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,inflammation,18,-0.5530910234636957,0.5694988065612506,-1.66928817356229,0.5631061266348987,0.3314541294404334,0.3399779482693005,0.18547440436982743,1.6151618824214482,0.6358044221594001
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,fibrosis,18,0.012665272529680527,0.2561764499081629,-0.489431342977648,0.5147618880370091,0.9605689352912428,0.0018244078448309553,0.0001421444965115093,1.1214426373292743,0.9672492534247771
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,steatosis,18,-0.3509370884075353,0.38505073314623306,-1.1056226575948953,0.40374848077982467,0.3620821227457952,0.10777532020138048,0.10609305685306103,1.1554577667052146,0.9496233664033582
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,ballooning,18,-0.034240812802076775,0.43477467190829144,-0.8863835111325464,0.8179018855283928,0.937227253350665,0.002799929949348967,0.001117666601029521,1.0435539835515637,0.937227253350665
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,inflammation,18,-0.33468723661919536,0.39747285166842644,-1.1137197107217423,0.4443452374833516,0.3997666953745921,0.11011654524698378,0.10843428189866433,1.0298848765249997,0.7299337991566187
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,fibrosis,18,0.08346442928664696,0.5752541079977919,-1.0440129043477397,1.2109417629210335,0.8846387008319125,0.20431728977247687,0.002831079648139112,2.323343875966578,0.8846387008319126
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,steatosis,18,-0.34212842052974646,0.7732727057945802,-1.8577150741149606,1.173458233055468,0.6581693004489413,0.20431728977247687,0.05679493468137631,1.9712886126230542,0.9763316493847906
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,ballooning,18,0.24136133688577743,0.7176230874248022,-1.1651540689412734,1.6478767427128282,0.7366187052152868,0.20431728977247687,0.021409965059238534,2.5762855040656354,0.8839424462583441
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,inflammation,18,-0.32762613031582843,0.6785392409425887,-1.6575386046604481,1.0022863440287915,0.6292090922675067,0.20431728977247687,0.0650800427535253,1.6151618824214482,0.94381363840126
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,fibrosis,22,0.03125147429572184,0.2419562871781055,-0.4429741344063954,0.505477082997839,0.8972297375111321,0.10394585691750768,0.0008688062527999474,1.1240890449893042,0.8972297375111321
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,steatosis,22,-0.3611053976705759,0.23844403947625892,-0.8284471273722903,0.10623633203113847,0.12991831302733647,0.22469249306981454,0.1216154424051068,1.0482048807233735,0.19904875772644337
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,ballooning,22,-0.20233638004959448,0.2253134766310892,-0.6439426794780364,0.23926991937884745,0.3691740073555798,0.13541238112797283,0.03233533046326509,1.2655929360986602,0.4430088088266958
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,inflammation,22,-0.34922730718874856,0.24588179372527794,-0.8311467673444,0.13269215296690284,0.15551870951948235,0.21617373285013608,0.11309668218542834,1.0697923080738136,0.3110374190389647
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,fibrosis,22,0.2201825022478916,0.3831898445721566,-0.5308557923550364,0.9712207968508196,0.5655589965106149,0.294396593950332,0.020141433095237415,2.4039614183454243,0.6786707958127379
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,steatosis,22,-0.1777582855947467,0.3001211140596807,-0.7659848601517586,0.41046828896226517,0.5536574128415883,0.294396593950332,0.014657933695058412,2.112779310758981,0.5536574128415883
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,ballooning,22,-0.11023338918851919,0.3474808455451604,-0.7912833317745589,0.5708165533975205,0.7510646323151018,0.294396593950332,0.0039807523803101486,3.033799178090028,0.8984086646238018
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,inflammation,22,-0.33261059972350593,0.2748073222258236,-0.8712230539740137,0.20600185452700182,0.22614802863906192,0.294396593950332,0.06873129127472977,1.6085051660071523,0.8566255587764985
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,fibrosis,22,-0.06472043676697381,0.24577379631229243,-0.5464282258827502,0.4169873523488025,0.792293658046421,0.21651429699962876,0.0037261882890770037,1.1240890449893042,0.7922936580464212
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,steatosis,22,-0.24066856811352627,0.1935032257011855,-0.6199279213801752,0.13859078515312268,0.2135936212204168,0.2668087221866541,0.05402061347610232,1.0482048807233735,0.25631234546450016
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,ballooning,22,-0.21373677250190087,0.19800963154077594,-0.6018285189138681,0.17435497391006632,0.280397802691147,0.24886987974121144,0.03608177103065968,1.2655929360986602,0.31391849179104514
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,inflammation,22,-0.3324179154946445,0.20123020408777215,-0.7268218681083227,0.061986037119033666,0.09854912100017083,0.31525942567612186,0.1024713169655701,1.0697923080738136,0.2956473630005125
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,fibrosis,22,0.15205535177420187,0.4516101329844979,-0.7330842439287584,1.037194947477162,0.7363460348974288,0.3404733246694365,0.009605681507282693,2.4039614183454243,0.8836152418769145
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,steatosis,22,-0.03611716625221678,0.3600567127647805,-0.7418153556630698,0.6695810231586361,0.9200984890144448,0.3404733246694365,0.0006051184341777649,2.112779310758981,0.9200984890144448
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,ballooning,22,-0.16250248760284358,0.4288467096759791,-1.0030265934562674,0.6780216182505802,0.7047405316932545,0.3404733246694365,0.00865085176144198,3.033799178090028,0.8731281157805683
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,inflammation,22,-0.3273205631720269,0.2786777035956187,-0.8735188255137678,0.21887769916971406,0.2401752761941106,0.3404733246694365,0.06656239070805559,1.6085051660071523,0.8895093102229308
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,fibrosis,22,0.47235214937115166,0.3048859488968261,-0.12521332985894684,1.0699176286012502,0.12131564978919934,0.20327764077448918,0.19847860983943622,1.1240890449893042,0.4222793582158757
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,steatosis,22,0.30585211343151886,0.2040317994944708,-0.09404286527854155,0.7057470921415793,0.13386289342178326,0.09204467143868744,0.08724564050363448,1.0482048807233735,0.19904875772644337
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,ballooning,22,0.41190344324932693,0.2804820904251936,-0.13783135229255927,0.9616382387912131,0.14195346321107297,0.1388037821486332,0.13400475121358024,1.2655929360986602,0.336006457048625
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,inflammation,22,0.3385392271518321,0.27546593747648324,-0.2013640892696374,0.8784425435733016,0.2190832529368142,0.1110790126482647,0.10627998171321174,1.0697923080738136,0.3286248794052213
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,fibrosis,22,0.5139201042049892,0.43015648903794096,-0.32917112202557364,1.3570113304355522,0.23219322599090786,0.30000489852121337,0.1097276244064539,2.4039614183454243,0.6786707958127379
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,steatosis,22,0.3468626127342153,0.37579485650979405,-0.3896817716003785,1.0834069970688092,0.356001713520259,0.30000489852121337,0.055812056981319635,2.112779310758981,0.42720205622431084
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,ballooning,22,-0.09239201652273209,0.4705934888939025,-1.0147383061138309,0.8299542730683668,0.8443512216827098,0.30000489852121337,0.0027964543550134113,3.033799178090028,0.8984086646238018
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,inflammation,22,0.03304679740428403,0.25826773926076463,-0.473148669915396,0.5392422647239641,0.898184128984844,0.30000489852121337,0.0006784863089415172,1.6085051660071523,0.8981841289848441
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,fibrosis,22,0.6003622617982349,0.26782252519822203,0.07543975816114867,1.125284765435321,0.02498450936204302,0.3303353553374321,0.3206333464913773,1.1240890449893042,0.1499070561722581
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,steatosis,22,0.26396915883602184,0.20614224418801763,-0.140062215464754,0.6680005331367977,0.2003624990471634,0.07468910635570447,0.0649870975096497,1.0482048807233735,0.25631234546450016
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,ballooning,22,0.47329826815673215,0.23334235811225104,0.015955650189072412,0.9306408861243919,0.042525284035829856,0.18663107394837053,0.17692906510231576,1.2655929360986602,0.16022015637778259
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,inflammation,22,0.3258670561159133,0.2981440843468338,-0.258484611407553,0.9102187236393797,0.27440032079986076,0.1081743784131487,0.09847236956709393,1.0697923080738136,0.4386913015776652
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,fibrosis,22,0.6659626424609798,0.41001986386796213,-0.13766152366624185,1.4695868085882013,0.10432877065779686,0.404167291556787,0.184257213016505,2.4039614183454243,0.35600882066866013
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,steatosis,22,0.33094415677347777,0.3503148383878438,-0.3556603097166656,1.0175486232636213,0.3448095366558569,0.404167291556787,0.05080687480863799,2.112779310758981,0.4137714439870283
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,ballooning,22,-0.0858903878840189,0.437984157364897,-0.9443235621183405,0.7725427863503026,0.8445288679196532,0.404167291556787,0.002416729097512782,3.033799178090028,0.8731281157805683
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,inflammation,22,-0.0349823302275856,0.2377904329101792,-0.5010430145997248,0.4310783541445536,0.8830419451743496,0.404167291556787,0.0007602909182847783,1.6085051660071523,0.8895093102229308
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,fibrosis,22,0.36824012877788553,0.29448897124308127,-0.2089476487028054,0.9454279062585764,0.21113967910793785,0.13067424756962254,0.12062689394098403,1.1240890449893042,0.4222793582158757
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,steatosis,22,0.4655165016238152,0.20178874689371878,0.07001782522665767,0.8610151780209727,0.021057620931422716,0.21215880678578158,0.20211145315714307,1.0482048807233735,0.1263457255885363
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,ballooning,22,0.4898058082402717,0.21250973325748707,0.07329438469138333,0.9063172317891601,0.02117425084120449,0.1995333909534055,0.189486037324767,1.2655929360986602,0.12704550504722695
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,inflammation,22,0.4268077470391843,0.28825794396116794,-0.13816744138227005,0.9917829354606387,0.1387011384411646,0.17897396164573232,0.1689266080170938,1.0697923080738136,0.3110374190389647
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,fibrosis,22,0.29171408474684724,0.3961287966752978,-0.4846840899759264,1.0681122594696209,0.4614798729163009,0.3527474588500884,0.03535408154565578,2.4039614183454243,0.6786707958127379
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,steatosis,22,0.3926059831060258,0.3554241313266152,-0.30401251353057446,1.089224479742626,0.2693274776794886,0.3527474588500884,0.07150342982850277,2.112779310758981,0.42720205622431084
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,ballooning,22,0.04799181230688747,0.37589970389931615,-0.6887580691350428,0.7847416937488176,0.8984086646238019,0.3527474588500884,0.0007545241483712939,3.033799178090028,0.8984086646238018
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,inflammation,22,0.14684292904401414,0.3045951633722354,-0.45015262103066106,0.7438384791186894,0.6297405050798379,0.3527474588500884,0.013396409358829131,1.6085051660071523,0.8837653237263672
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,fibrosis,22,0.3790511008254446,0.2450903315487458,-0.10131712196907816,0.8594193236199673,0.12196524873652638,0.14944026543035416,0.12781371029521404,1.1240890449893042,0.18294787310478958
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,steatosis,22,0.31528010666471873,0.20496565189569504,-0.08644518911861743,0.7170054024480549,0.12399740638073822,0.1143338483826527,0.09270729324751259,1.0482048807233735,0.25631234546450016
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,ballooning,22,0.3208067329905435,0.21418766248375612,-0.0989933714104394,0.7406068373915264,0.13418952580399035,0.10291265773898972,0.08128610260384961,1.2655929360986602,0.23170191975917248
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,inflammation,22,0.3259701273880375,0.3096401753761752,-0.2809134645159321,0.932853719292007,0.2924608677184435,0.12016122788614358,0.09853467275100347,1.0697923080738136,0.4386913015776652
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,fibrosis,22,0.4610799226578709,0.350405466625057,-0.22570217191319275,1.1478620172289347,0.18822545748656783,0.26131151992487434,0.08832368607780927,2.4039614183454243,0.37645091497313565
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,steatosis,22,0.3909298440880058,0.32875249867999307,-0.25341321315233223,1.035272901328344,0.23438805357806558,0.26131151992487434,0.07089419890101845,2.112779310758981,0.4137714439870283
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,ballooning,22,-0.18441736835940475,0.3042624998993147,-0.7807609100081834,0.4119261732893739,0.5444399115707195,0.26131151992487434,0.011141469702965479,3.033799178090028,0.8731281157805683
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,inflammation,22,0.052889354922036835,0.38070400761750883,-0.6932767887783429,0.7990554986224165,0.8895093102229308,0.26131151992487434,0.0017378763483135717,1.6085051660071523,0.8895093102229308
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,fibrosis,22,0.3693384575135824,0.27493392113662957,-0.1695221260425871,0.9081990410697519,0.17915163582103977,0.26014096814298304,0.12134754090856614,1.1240890449893042,0.4222793582158757
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,steatosis,22,0.3539062207103422,0.26928409270595427,-0.1738809026028732,0.8816933440235577,0.1887625847211074,0.25560803539702337,0.11681460816260647,1.0482048807233735,0.19904875772644337
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,ballooning,22,0.30606433088370055,0.222003203605281,-0.1290539526351629,0.7411826144025639,0.1680032285243125,0.21278032035105576,0.07398689311663886,1.2655929360986602,0.336006457048625
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,inflammation,22,0.5090248004773827,0.20403421904053948,0.10912507954416883,0.9089245214105967,0.012602774035235952,0.37906996138322613,0.24027653414880923,1.0697923080738136,0.07561664421141572
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,fibrosis,22,0.35886169722189853,0.4095812622674249,-0.4439028255647085,1.1616262200085057,0.3809391057225533,0.46230327766443347,0.053503103665994645,2.4039614183454243,0.6786707958127379
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,steatosis,22,0.34145963209873054,0.35945463380949527,-0.36305850424391384,1.045977768441375,0.342143734013024,0.46230327766443347,0.054086861694979116,2.112779310758981,0.42720205622431084
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,ballooning,22,-0.20280443239706247,0.43344563119169416,-1.052342258789014,0.6467333939948892,0.6398639875958165,0.46230327766443347,0.013473912663050758,3.033799178090028,0.8984086646238018
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,inflammation,22,0.30066404501822974,0.28153311259449665,-0.25113071612244353,0.852458806158903,0.2855418529254995,0.46230327766443347,0.056162356838942995,1.6085051660071523,0.8566255587764985
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,standardized_mean,fibrosis,22,0.4502222525627182,0.27409736741406754,-0.08699871582609675,0.9874432209515331,0.10047333721876554,0.29224396366337413,0.18031665017469722,1.1240890449893042,0.18294787310478958
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,standardized_mean,steatosis,22,0.39696060522767423,0.2831124426362373,-0.15792958591451295,0.9518507963698615,0.16087626546926215,0.2588928762017394,0.1469655627130625,1.0482048807233735,0.25631234546450016
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,standardized_mean,ballooning,22,0.4476722675176035,0.23176029338924914,-0.006569560571761224,0.9019140956069682,0.0534067187925942,0.2702159488350203,0.1582886353463434,1.2655929360986602,0.16022015637778259
