dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_4,endothelial,standardized_mean,post_lock_external,30,primary,0.9659090909090908,positive_case_higher,6,4,0.13219509865942644,0.13475439449236812,0.002559295832941677,0.1698432241699242,0.015068577774884684,0.01361032831279907,0.7270416905333599,-1.4113913851325863,1.4386120417581845,0.6455061922487386,-1.2515818084947286,1.2788024651203267,0.9761904761904762,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_5,endothelial,singscore,post_lock_external,30,primary,0.96,positive_case_higher,6,4,0.6494565919501971,0.730022729552522,0.0805661376023249,0.05091868057767245,1.5822510852265226,1.4291300124626656,0.6133333074552434,0.22699672985038855,2.631263295074943,0.7377787294977153,-0.01691629735285627,2.8751763222781874,0.023809523809523808,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_5,endothelial,standardized_mean,post_lock_external,30,primary,0.96,positive_case_higher,6,4,-0.28944609587081926,0.23517038275546667,0.5246164786262859,0.29418513954260644,1.783286808578944,1.6107106658132397,0.6250577358958088,0.3855975034574546,2.835823828169025,0.7607995594944504,0.11954352920411693,3.1018778024223623,0.023809523809523808,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_6_SAENDO1,endothelial,singscore,post_lock_external,30,primary,1.0,positive_case_higher,6,4,0.6350781655688867,0.8238108903404484,0.18873272477156167,0.08087906462013322,2.3335176495671344,2.107693360899347,0.5460787183607038,1.0373790729123678,3.1780076488863265,0.8332555869241837,0.47451241052794724,3.7408743112707468,0.014285714285714285,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_6_SAENDO1,endothelial,standardized_mean,post_lock_external,30,primary,1.0,positive_case_higher,6,4,-0.5209975078986476,0.4321596840232285,0.9531571919218762,0.29312165652415084,3.251746060746432,2.9370609580935514,0.5735128596718186,1.812975753136787,4.061146163050315,0.9776564369138091,1.0208543417424856,4.853267574444617,0.004761904761904762,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_7_SAENDO2,endothelial,singscore,post_lock_external,30,primary,1.0,positive_case_higher,6,4,0.4754185967724071,0.5267945097042784,0.051375912931871326,0.13362932457072305,0.3844658580510951,0.34725948469131174,0.6621007593860575,-0.9504580037053609,1.6449769730879844,0.6513090576089214,-0.9293062682221742,1.6238252376047977,0.5523809523809524,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_7_SAENDO2,endothelial,standardized_mean,post_lock_external,30,primary,1.0,positive_case_higher,6,4,0.07980837859049844,0.357722360643451,0.27791398205295254,0.5123633852706324,0.5424157737308986,0.48992392466016643,0.6355757911859357,-0.7558046260642673,1.7356524753846,0.6570146554026158,-0.7978247999289606,1.7776726492492934,0.48095238095238096,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,singscore,post_lock_external,30,primary,0.9393939393939394,positive_case_higher,6,4,0.4138782187952363,0.5226595047801333,0.10878128598489706,0.07946310204809087,1.3689534284612108,1.2364740644165775,0.6288664772911452,0.0038957689259329076,2.469052359907222,0.7156961112546965,-0.16629031364262747,2.6392384424757824,0.06190476190476191,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_A_SAM,macrophage_monocyte,standardized_mean,post_lock_external,30,primary,0.9393939393939394,positive_case_higher,6,4,-0.27571121387818515,0.17157088608456286,0.44728209996274804,0.260397721241146,1.7176882264209001,1.551460333541458,0.598190838583897,0.3790062899170199,2.7239143771658965,0.7530643993551962,0.07545411080527353,3.0274665562776426,0.01904761904761905,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,singscore,post_lock_external,30,primary,0.9587628865979382,positive_case_higher,6,4,0.6396692439220143,0.6056349063920063,-0.03403433753000795,0.050573010100480806,-0.6729743288443173,-0.6078477808916414,0.5450461916799262,-1.6761383165842967,0.46044275480101393,0.6631433475973332,-1.9076087421824144,0.6919131803991316,0.34285714285714286,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,standardized_mean,post_lock_external,30,primary,0.9587628865979382,positive_case_higher,6,4,-0.010735678218883571,0.008114894845990634,0.018850573064874206,0.2388832595700327,0.07891123513135016,0.0712746639896066,0.543915636168122,-0.9947999828999124,1.1373493108791257,0.6457431157392184,-1.1943818428592614,1.3369311708384748,0.9095238095238095,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,singscore,post_lock_external,30,primary,0.9759036144578314,positive_case_higher,6,4,0.8275366291671388,0.7967410267771611,-0.030795602389977694,0.023687466107121344,-1.3000800613586683,-1.1742658618723456,0.6162619876889422,-2.3821393577426724,0.03360763399798117,0.7091177168242885,-2.564136586847951,0.21560486310325988,0.08571428571428572,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,standardized_mean,post_lock_external,30,primary,0.9759036144578314,positive_case_higher,6,4,0.1153020781575503,0.022772725212771752,-0.09252935294477854,0.1568091685366541,-0.5900761658789729,-0.532972020793911,0.5613236547734778,-1.6331663841499275,0.5672223425621055,0.6591057313519495,-1.824819254243732,0.75887521265591,0.44761904761904764,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,singscore,post_lock_external,30,primary,0.806060606060606,positive_case_higher,6,4,0.3095966143513455,0.28359747069614316,-0.02599914365520234,0.04351971113821251,-0.5974107588313878,-0.5395968144283503,0.6730431037735716,-1.8587612978245505,0.7795676689678499,0.6594425386646612,-1.8321041902110862,0.7529105613543856,0.3761904761904762,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,standardized_mean,post_lock_external,30,primary,0.806060606060606,positive_case_higher,6,4,0.12311237879673105,-0.05649379190091335,-0.1796061706976444,0.16075393169050964,-1.1172738906531374,-1.0091506109125112,0.5822095378858315,-2.150281305168741,0.13198008334371858,0.6930481414633006,-2.3675249681805806,0.34922374635555786,0.12857142857142856,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,singscore,post_lock_external,30,primary,0.9442379182156134,positive_case_higher,6,4,0.6212272281891799,0.6320249978932291,0.01079776970404922,0.06502195067843228,0.16606345382423032,0.1499927970025306,0.6091270202079845,-1.043896162605119,1.3438817566101802,0.6465854789691049,-1.1173147417769151,1.4173003357819762,0.8142857142857143,exact_210_allocations
